user_id,age,country,signup_days_ago,premium_user
3680,60,Germany,191,0
3681,34,Germany,738,0
3682,59,Australia,566,0
3683,47,Germany,76,1
3684,61,Germany,121,0
3685,65,India,160,0
3686,48,USA,900,0
3687,64,Canada,1,0
3688,39,USA,574,1
3689,31,India,617,0
3690,30,UK,675,0
3691,64,USA,717,0
3692,68,UK,950,0
3693,24,India,813,0
3694,47,Canada,298,0
3695,32,UK,60,0
3696,60,India,677,0
3697,65,Germany,695,0
3698,58,Canada,491,0
3699,48,Australia,592,0
3700,61,Germany,697,0
3701,49,Canada,364,0
3702,35,Canada,836,0
3703,24,USA,626,1
3704,60,Canada,647,1
3705,20,USA,913,0
3706,63,UK,221,0
3707,69,Canada,918,0
3708,69,UK,902,0
3709,28,Canada,474,0
3710,45,USA,483,0
3711,52,Australia,400,0
3712,35,Germany,879,0
3713,65,Canada,241,0
3714,52,India,884,1
3715,52,Germany,284,1
3716,55,USA,905,0
3717,38,Australia,820,0
3718,50,Australia,307,1
3719,40,India,333,0
3720,18,UK,243,0
3721,33,USA,409,1
3722,45,Germany,303,1
3723,55,UK,139,0
3724,18,UK,647,0
3725,49,USA,713,0
3726,40,Germany,429,0
3727,69,USA,870,0
3728,29,India,351,0
3729,37,India,887,1
3730,53,Australia,67,1
3731,44,Canada,757,1
3732,50,Australia,468,1
3733,22,UK,471,0
3734,32,Australia,902,0
3735,36,Canada,127,0
3736,23,Australia,719,0
3737,40,Germany,240,0
3738,58,India,937,0
3739,66,Canada,440,0
3740,47,India,172,1
3741,36,India,669,0
3742,36,India,903,0
3743,64,USA,550,1
3744,33,Canada,450,1
3745,24,UK,478,0
3746,24,Canada,484,0
3747,69,UK,423,0
3748,46,Canada,812,0
3749,46,Canada,510,0
3750,43,India,211,1
3751,44,UK,734,0
3752,47,Australia,259,1
3753,60,UK,775,0
3754,26,UK,501,0
3755,30,Canada,463,1
3756,22,UK,221,1
3757,44,Canada,8,0
3758,27,Australia,269,1
3759,52,USA,61,1
3760,46,India,95,0
3761,39,Germany,661,0
3762,19,USA,690,0
3763,51,UK,899,0
3764,21,Australia,855,1
3765,37,India,665,1
3766,59,Australia,651,0
3767,43,India,249,0
3768,69,India,816,1
3769,19,India,88,0
3770,19,Australia,505,0
3771,66,UK,653,0
3772,61,India,128,1
3773,19,Australia,902,0
3774,27,Germany,492,1
3775,27,Germany,791,1
3776,37,India,970,0
3777,69,Canada,883,0
3778,54,Australia,852,0
3779,25,UK,71,1
3780,61,Australia,466,0
3781,46,Germany,473,1
3782,63,Germany,899,0
3783,64,Germany,998,0
3784,29,USA,263,1
3785,67,Australia,26,1
3786,50,USA,62,1
3787,48,Germany,35,0
3788,29,Canada,891,0
3789,36,Australia,25,1
3790,29,UK,319,1
3791,18,Australia,435,0
3792,21,UK,133,0
3793,45,Germany,807,0
3794,69,Germany,516,1
3795,38,UK,997,0
3796,19,Canada,443,0
3797,33,USA,145,0
3798,40,Australia,354,0
3799,50,USA,794,0
3800,40,Australia,553,0
3801,51,Germany,892,0
3802,32,Australia,42,0
3803,40,Australia,507,0
3804,26,Australia,626,0
3805,33,UK,804,0
3806,50,USA,887,1
3807,27,Canada,336,1
3808,39,Germany,77,0
3809,46,India,262,0
3810,41,Germany,989,1
3811,27,India,637,1
3812,18,Germany,820,1
3813,29,UK,398,0
3814,60,UK,836,1
3815,27,UK,115,0
3816,53,UK,834,0
3817,67,Canada,526,0
3818,60,Canada,42,0
3819,39,India,836,0
3820,56,Canada,585,0
3821,33,Germany,822,0
3822,35,UK,407,0
3823,28,Australia,39,0
3824,42,USA,959,0
3825,62,USA,635,1
3826,53,USA,307,0
3827,29,Australia,258,0
3828,22,Germany,180,0
3829,22,USA,443,0
3830,26,USA,93,0
3831,27,India,208,0
3832,59,Germany,573,0
3833,23,Germany,318,1
3834,23,USA,191,0
3835,64,Germany,89,0
3836,67,India,132,0
3837,65,Australia,800,1
3838,69,India,99,1
3839,53,Australia,582,0
3840,33,UK,59,1
3841,51,India,473,0
3842,58,UK,593,0
3843,56,USA,54,0
3844,36,Australia,318,0
3845,18,UK,580,0
3846,43,UK,360,0
3847,23,USA,641,0
3848,68,UK,491,0
3849,42,Australia,687,0
3850,60,Australia,83,0
3851,27,India,824,1
3852,24,USA,529,1
3853,27,Germany,799,1
3854,34,Australia,306,0
3855,43,UK,753,0
3856,25,Australia,728,0
3857,49,Australia,216,0
3858,49,India,902,0
3859,50,Germany,18,0
3860,27,Australia,741,1
3861,34,USA,448,1
3862,42,Australia,34,1
3863,37,USA,775,1
3864,54,USA,413,0
3865,34,India,816,0
3866,65,Germany,723,0
3867,29,USA,917,1
3868,51,India,775,0
3869,32,Canada,961,0
3870,42,India,234,1
3871,32,Canada,86,0
3872,69,Australia,719,0
3873,24,Germany,121,0
3874,49,USA,800,0
3875,22,USA,446,0
3876,35,Australia,227,1
3877,67,UK,184,0
3878,30,USA,318,0
3879,22,Germany,899,0
3880,54,Australia,899,1
3881,69,India,983,1
3882,47,Germany,786,0
3883,53,USA,929,1
3884,65,India,424,0
3885,24,Germany,825,0
3886,48,USA,571,1
3887,65,Australia,927,1
3888,27,USA,167,0
3889,54,USA,304,1
3890,69,UK,182,1
3891,28,UK,967,0
3892,46,UK,841,0
3893,27,India,723,0
3894,34,Germany,649,0
3895,51,India,941,0
3896,24,Australia,656,1
3897,23,Australia,626,1
3898,29,India,573,0
3899,30,USA,908,0
3900,27,Canada,532,0
3901,45,Canada,600,0
3902,29,USA,867,1
3903,19,Canada,178,1
3904,56,Australia,618,0
3905,39,India,559,0
3906,18,Germany,812,1
3907,68,UK,787,1
3908,68,Australia,707,0
3909,35,India,666,0
3910,35,Australia,323,0
3911,40,Australia,899,1
3912,44,India,570,1
3913,44,Germany,820,0
3914,41,Canada,72,0
3915,54,Australia,94,0
3916,33,Germany,664,1
3917,53,India,40,0
3918,23,USA,581,1
3919,62,USA,170,1
3920,21,India,584,0
3921,34,USA,882,0
3922,43,Canada,619,0
3923,62,Australia,731,0
3924,43,Germany,373,1
3925,65,UK,559,1
3926,25,Germany,839,0
3927,31,UK,272,0
3928,26,India,586,0
3929,29,India,128,0
3930,60,UK,553,0
3931,23,Australia,571,0
3932,41,USA,473,0
3933,33,India,134,0
3934,21,Canada,482,0
3935,58,Canada,348,1
3936,24,Canada,726,0
3937,46,Australia,308,0
3938,32,Canada,466,0
3939,47,UK,610,0
3940,44,Australia,920,0
3941,25,USA,243,0
3942,62,Australia,472,0
3943,29,UK,689,0
3944,45,India,22,1
3945,30,Canada,281,0
3946,63,Canada,135,1
3947,41,Canada,19,1
3948,68,India,777,0
3949,53,Australia,870,0
3950,46,Germany,920,1
3951,22,UK,437,0
3952,62,Australia,381,0
3953,56,USA,669,0
3954,24,India,549,0
3955,40,Germany,492,0
3956,18,Germany,196,1
3957,64,USA,547,0
3958,43,India,308,1
3959,25,Germany,768,0
3960,58,Australia,131,0
3961,37,Canada,654,0
3962,43,USA,623,0
3963,53,Canada,680,0
3964,22,USA,589,0
3965,18,UK,205,0
3966,28,UK,949,0
3967,57,India,32,1
3968,31,Germany,387,0
3969,44,Canada,724,0
3970,44,Germany,757,0
3971,45,UK,793,0
3972,61,Canada,737,0
3973,25,Australia,176,0
3974,33,India,82,0
3975,41,Germany,177,0
3976,30,USA,457,1
3977,32,USA,697,0
3978,41,Canada,609,0
3979,46,USA,215,0
3980,57,USA,497,0
3981,31,UK,699,1
3982,56,India,383,0
3983,33,USA,115,0
3984,50,USA,300,0
3985,29,Germany,404,0
3986,57,Canada,955,1
3987,43,UK,278,0
3988,56,Australia,303,0
3989,62,Australia,77,0
3990,41,Canada,15,0
3991,44,Germany,172,0
3992,25,Germany,485,0
3993,29,Australia,164,1
3994,57,Germany,977,0
3995,46,USA,382,0
3996,69,Australia,674,1
3997,38,Canada,673,0
3998,58,Canada,259,0
3999,32,Canada,95,0
4000,27,India,246,0
4001,23,UK,925,0
4002,39,USA,408,0
4003,38,UK,563,0
4004,24,USA,170,0
4005,61,Canada,560,0
4006,38,India,850,0
4007,32,India,325,0
4008,29,Canada,574,1
4009,54,UK,646,0
4010,59,Germany,8,0
4011,21,Canada,533,0
4012,57,Australia,25,1
4013,52,Australia,945,0
4014,54,Australia,185,0
4015,45,Australia,317,0
4016,37,USA,546,1
4017,41,UK,916,0
4018,47,Australia,88,0
4019,24,Germany,804,0
4020,69,Australia,655,0
4021,29,India,221,0
4022,32,USA,861,0
4023,66,India,277,0
4024,59,USA,464,0
4025,21,Germany,27,0
4026,58,USA,309,0
4027,26,Germany,181,0
4028,69,Canada,875,0
4029,59,Canada,260,1
4030,28,USA,255,0
4031,33,UK,553,0
4032,21,Australia,255,0
4033,20,Australia,242,0
4034,60,Australia,757,0
4035,22,Australia,393,0
4036,43,India,594,1
4037,26,USA,612,0
4038,66,USA,913,0
4039,40,Australia,802,1
4040,22,India,15,0
4041,36,Australia,412,0
4042,21,USA,856,1
4043,62,India,763,1
4044,18,Germany,521,0
4045,18,UK,387,0
4046,48,Canada,794,1
4047,27,Canada,328,0
4048,39,Australia,399,0
4049,27,UK,660,0
4050,40,India,821,0
4051,19,UK,314,1
4052,31,India,584,1
4053,43,Australia,27,0
4054,63,UK,501,0
4055,60,Australia,220,0
4056,68,USA,658,0
4057,51,USA,96,0
4058,43,UK,231,0
4059,64,Germany,234,0
4060,50,UK,678,0
4061,63,Canada,803,1
4062,20,USA,851,0
4063,32,UK,395,0
4064,41,Australia,333,0
4065,21,Canada,13,0
4066,66,Australia,98,0
4067,65,USA,711,0
4068,29,Germany,149,0
4069,68,Germany,698,0
4070,31,Canada,226,0
4071,21,UK,448,1
4072,43,USA,656,1
4073,19,Germany,35,1
4074,36,Canada,187,1
4075,68,India,264,1
4076,20,UK,678,0
4077,40,India,535,0
4078,36,UK,540,0
4079,64,USA,516,0
4080,20,Canada,135,0
4081,48,Australia,586,0
4082,34,Australia,668,0
4083,40,USA,20,1
4084,60,India,907,1
4085,34,Australia,950,0
4086,36,Canada,260,0
4087,54,USA,551,0
4088,61,USA,682,0
4089,29,USA,130,0
4090,27,India,342,0
4091,20,USA,455,0
4092,37,Germany,332,0
4093,45,UK,233,1
4094,55,Germany,953,0
4095,61,India,165,1
4096,32,India,86,0
4097,57,USA,613,1
4098,51,Canada,250,1
4099,52,Australia,874,1
4100,56,Australia,545,0
4101,45,Australia,165,1
4102,53,Germany,849,0
4103,19,India,799,1
4104,47,UK,204,1
4105,68,India,121,0
4106,41,Germany,664,0
4107,28,Australia,13,0
4108,27,UK,768,0
4109,37,UK,840,0
4110,31,USA,796,0
4111,60,Canada,520,0
4112,64,UK,988,0
4113,63,USA,766,0
4114,68,Canada,460,0
4115,69,Australia,932,0
4116,20,USA,761,0
4117,19,India,172,0
4118,34,India,334,1
4119,27,Canada,579,0
4120,42,USA,982,0
4121,64,Germany,222,0
4122,45,USA,159,1
4123,43,Germany,235,1
4124,18,UK,677,0
4125,63,UK,905,0
4126,38,UK,479,0
4127,39,USA,524,0
4128,23,Canada,821,0
4129,22,Germany,585,0
4130,31,USA,940,0
4131,47,UK,52,0
4132,62,India,541,0
4133,25,UK,791,0
4134,52,Canada,991,0
4135,49,UK,186,1
4136,34,Australia,160,0
4137,49,Canada,256,0
4138,65,India,632,0
4139,64,Germany,210,0
4140,46,UK,221,1
4141,57,Canada,774,0
4142,67,Germany,374,0
4143,41,India,20,0
4144,22,Australia,937,0
4145,33,Canada,813,0
4146,24,India,155,0
4147,61,India,289,0
4148,37,USA,879,0
4149,49,Germany,240,0
4150,46,USA,536,1
4151,65,India,216,0
4152,55,Canada,330,0
4153,49,UK,45,0
4154,41,Australia,481,0
4155,68,Australia,332,0
4156,55,USA,318,1
4157,62,UK,103,0
4158,30,USA,373,1
4159,66,Australia,169,0
4160,51,Germany,356,0
4161,42,Australia,706,0
4162,35,Australia,517,1
4163,35,UK,254,0
4164,38,USA,778,1
4165,39,India,13,0
4166,26,Canada,88,0
4167,63,India,392,0
4168,36,Germany,447,0
4169,58,Germany,606,0
4170,43,USA,744,1
4171,63,India,971,0
4172,25,Australia,3,0
4173,46,UK,855,0
4174,30,USA,844,0
4175,22,USA,487,1
4176,28,India,315,1
4177,64,Canada,607,0
4178,31,Germany,113,1
4179,42,Australia,801,1
4180,32,UK,16,0
4181,55,Germany,390,0
4182,32,Australia,260,0
4183,21,USA,478,1
4184,48,Canada,568,0
4185,56,USA,884,0
4186,58,Canada,200,0
4187,40,India,21,1
4188,19,Australia,653,0
4189,21,Germany,596,0
4190,65,USA,891,1
4191,46,Canada,648,0
4192,55,Canada,282,0
4193,57,USA,440,1
4194,59,Germany,640,0
4195,48,Australia,849,0
4196,49,India,780,0
4197,36,India,940,0
4198,48,UK,827,0
4199,33,UK,505,0
4200,66,UK,762,0
4201,23,Germany,985,0
4202,60,Australia,908,0
4203,56,Australia,226,0
4204,55,UK,896,0
4205,69,UK,40,0
4206,25,Germany,616,0
4207,61,UK,463,1
4208,52,India,430,1
4209,57,USA,173,1
4210,39,India,133,1
4211,45,India,506,0
4212,33,Canada,830,1
4213,41,USA,866,0
4214,54,India,509,0
4215,59,USA,598,1
4216,67,India,855,1
4217,32,Germany,735,0
4218,60,Germany,250,1
4219,42,UK,125,1
4220,26,Germany,759,0
4221,39,USA,875,0
4222,21,Canada,733,0
4223,47,UK,861,0
4224,58,India,492,0
4225,39,Germany,77,0
4226,45,UK,173,1
4227,42,Germany,376,0
4228,28,UK,799,0
4229,48,USA,590,1
4230,49,USA,818,0
4231,52,India,897,0
4232,21,Australia,855,0
4233,29,UK,949,0
4234,34,Australia,168,0
4235,49,Australia,933,0
4236,29,Canada,61,0
4237,32,USA,546,0
4238,65,India,497,0
4239,26,UK,315,0
4240,50,India,614,1
4241,34,USA,569,0
4242,18,Australia,269,0
4243,23,India,699,0
4244,47,UK,110,0
4245,27,Germany,51,1
4246,45,Canada,87,0
4247,36,USA,42,1
4248,51,Australia,196,1
4249,24,UK,112,0
4250,67,UK,948,1
4251,36,India,777,0
4252,59,USA,749,0
4253,34,Germany,662,1
4254,27,Germany,833,0
4255,25,Canada,661,1
4256,19,Australia,944,0
4257,20,Canada,822,0
4258,47,India,476,1
4259,51,USA,264,1
4260,60,Germany,754,1
4261,57,USA,631,0
4262,35,India,864,0
4263,63,USA,599,0
4264,32,USA,53,1
4265,45,USA,592,0
4266,56,India,838,0
4267,30,India,620,0
4268,26,India,447,1
4269,44,Germany,413,0
4270,39,UK,371,0
4271,24,Australia,290,1
4272,40,Australia,719,1
4273,30,Australia,855,1
4274,62,USA,370,1
4275,64,Canada,826,1
4276,30,Canada,118,1
4277,49,UK,755,0
4278,35,USA,277,0
4279,41,USA,360,0
4280,42,USA,628,0
4281,40,India,150,0
4282,23,Australia,924,0
4283,56,Germany,810,0
4284,33,India,514,1
4285,62,USA,577,0
4286,62,UK,828,1
4287,46,USA,268,0
4288,20,USA,624,0
4289,65,Germany,856,0
4290,36,USA,955,1
4291,61,India,303,1
4292,47,Canada,478,0
4293,62,Germany,160,0
4294,30,Australia,267,0
4295,43,Germany,760,1
4296,34,Germany,17,0
4297,40,USA,430,0
4298,63,Germany,412,0
4299,43,Australia,695,0
4300,46,Germany,27,0
4301,27,India,762,0
4302,27,UK,370,0
4303,55,India,899,0
4304,58,India,229,0
4305,19,UK,999,0
4306,61,UK,162,0
4307,50,Germany,68,0
4308,28,India,637,1
4309,22,USA,217,0
4310,54,Canada,162,1
4311,35,Canada,462,1
4312,57,Canada,273,1
4313,46,India,42,1
4314,60,Australia,328,0
4315,53,UK,647,0
4316,41,Germany,540,1
4317,34,Germany,229,0
4318,54,Canada,730,0
4319,65,Germany,136,0
4320,20,USA,193,0
4321,58,USA,118,0
4322,51,UK,649,1
4323,68,Germany,525,0
4324,30,India,769,1
4325,64,Germany,772,0
4326,69,India,522,1
4327,23,Australia,667,1
4328,69,Canada,176,0
4329,50,India,586,1
4330,24,Australia,804,0
4331,65,Canada,718,1
4332,63,USA,370,1
4333,39,Germany,787,0
4334,22,Australia,522,1
4335,30,UK,896,0
4336,49,Germany,459,0
4337,41,Canada,291,1
4338,57,Germany,950,0
4339,59,UK,355,0
4340,30,Canada,824,1
4341,60,Canada,659,0
4342,28,UK,582,0
4343,44,Germany,809,0
4344,20,UK,3,1
4345,40,India,176,0
4346,41,USA,619,0
4347,37,UK,907,0
4348,44,Canada,277,0
4349,67,India,13,1
4350,64,USA,214,0
4351,63,UK,658,0
4352,63,USA,549,0
4353,42,Germany,347,0
4354,40,Canada,479,1
4355,46,UK,431,1
4356,43,Canada,212,0
4357,44,India,729,0
4358,69,India,215,1
4359,20,USA,778,0
4360,33,India,913,0
4361,28,Australia,688,0
4362,31,India,50,0
4363,22,UK,391,0
4364,31,Canada,869,1
4365,21,Australia,996,0
4366,34,USA,623,1
4367,33,India,349,0
4368,54,Canada,752,1
4369,65,Germany,10,1
4370,46,UK,462,0
4371,59,India,255,0
4372,62,India,397,0
4373,35,India,929,0
4374,32,Canada,502,1
4375,23,UK,742,0
4376,29,Australia,484,0
4377,50,Australia,159,0
4378,44,UK,584,0
4379,49,Canada,384,0
4380,29,USA,278,0
4381,60,Australia,580,0
4382,55,Australia,608,1
4383,42,UK,810,0
4384,60,Canada,952,1
4385,25,Canada,443,0
4386,69,India,658,0
4387,33,Canada,834,1
4388,20,India,219,0
4389,33,Germany,582,1
4390,67,Canada,654,1
4391,32,UK,623,0
4392,50,India,555,0
4393,54,Germany,901,1
4394,23,USA,898,0
4395,60,USA,644,0
4396,42,USA,137,1
4397,43,India,688,1
4398,53,Canada,992,1
4399,33,India,51,0
4400,43,USA,616,1
4401,18,Canada,858,0
4402,26,Germany,956,0
4403,39,USA,776,1
4404,59,UK,923,0
4405,42,Canada,806,1
4406,41,India,764,0
4407,67,India,879,1
4408,49,UK,106,0
4409,65,Australia,551,0
4410,64,India,104,1
4411,25,UK,975,0
4412,60,USA,947,0
4413,35,USA,749,0
4414,66,India,115,0
4415,56,Canada,833,0
4416,24,Australia,519,1
4417,20,India,493,0
4418,24,USA,213,1
4419,54,Canada,863,0
4420,44,UK,248,0
4421,44,USA,950,0
4422,41,UK,663,0
4423,59,Australia,771,0
4424,45,Australia,703,0
4425,27,Germany,433,0
4426,66,Canada,917,0
4427,40,USA,230,0
4428,37,UK,881,0
4429,24,UK,541,1
4430,30,UK,3,1
4431,47,India,358,1
4432,24,India,133,0
4433,51,Australia,895,0
4434,30,Germany,414,0
4435,38,Australia,668,0
4436,37,Germany,930,0
4437,56,Australia,427,1
4438,28,UK,566,0
4439,62,India,342,1
4440,65,Australia,764,0
4441,65,Canada,112,0
4442,51,Australia,703,0
4443,40,Canada,382,0
4444,64,UK,556,1
4445,43,India,754,0
4446,69,Australia,377,0
4447,57,Canada,214,0
4448,44,India,120,1
4449,27,Germany,409,1
4450,44,UK,593,1
4451,67,Australia,746,0
4452,53,Australia,961,0
4453,43,UK,132,0
4454,47,India,627,1
4455,22,India,509,1
4456,33,Australia,534,1
4457,65,USA,446,0
4458,55,Australia,107,1
4459,33,Canada,263,1
4460,26,Germany,338,0
4461,64,Canada,963,0
4462,27,USA,329,1
4463,52,India,438,0
4464,34,Canada,750,0
4465,33,UK,821,0
4466,37,Canada,984,1
4467,62,India,6,1
4468,22,Australia,433,0
4469,19,Canada,619,1
4470,38,USA,680,0
4471,35,Germany,566,0
4472,29,India,209,0
4473,55,UK,911,0
4474,67,Australia,577,0
4475,54,USA,812,0
4476,30,India,48,0
4477,34,UK,209,0
4478,37,UK,522,0
4479,51,India,465,0
4480,69,Australia,490,0
4481,64,USA,359,1
4482,43,Australia,860,0
4483,61,Australia,156,0
4484,51,Australia,983,1
4485,69,Australia,493,0
4486,28,UK,944,0
4487,28,Germany,329,0
4488,26,USA,999,0
4489,46,UK,979,0
4490,24,India,375,1
4491,35,India,188,0
4492,40,Australia,375,0
4493,59,USA,844,1
4494,64,UK,65,1
4495,35,UK,946,0
4496,19,USA,517,1
4497,59,Australia,468,0
4498,22,USA,434,0
4499,32,USA,212,0
4500,48,Germany,268,0
4501,44,Germany,748,0
4502,43,Australia,474,1
4503,18,Germany,699,0
4504,18,India,523,0
4505,18,Germany,991,0
4506,39,Germany,362,1
4507,34,Germany,286,0
4508,38,UK,464,0
4509,58,Canada,171,0
4510,35,Germany,826,1
4511,41,USA,27,0
4512,39,Germany,408,1
4513,27,Canada,578,0
4514,65,Australia,786,0
4515,62,Australia,727,0
4516,38,India,830,0
4517,60,India,653,1
4518,21,Germany,807,1
4519,51,USA,999,0
4520,22,USA,847,1
4521,68,UK,564,0
4522,25,USA,369,0
4523,45,UK,375,0
4524,18,UK,930,1
4525,55,USA,794,1
4526,56,USA,380,0
4527,64,UK,115,0
4528,30,India,997,0
4529,52,Germany,787,0
4530,39,India,337,0
4531,62,Australia,787,1
4532,19,USA,975,0
4533,62,Canada,599,0
4534,22,USA,259,1
4535,59,UK,979,1
4536,52,Canada,280,0
4537,57,Canada,202,0
4538,40,Germany,774,0
4539,52,Australia,369,1
4540,46,USA,53,0
4541,50,Germany,392,1
4542,65,Australia,522,0
4543,41,India,730,0
4544,56,Canada,451,1
4545,38,Germany,73,0
4546,20,India,233,0
4547,66,USA,206,0
4548,61,USA,91,0
4549,39,UK,605,0
4550,23,India,595,0
4551,43,India,470,0
4552,19,Germany,687,0
4553,44,Australia,71,0
4554,48,Canada,791,1
4555,21,Australia,505,1
4556,30,Australia,3,0
4557,35,Canada,224,0
4558,20,UK,385,1
4559,66,Australia,547,0
4560,30,UK,431,1
4561,38,UK,410,0
4562,57,India,452,1
4563,60,USA,769,1
4564,50,USA,391,0
4565,69,Germany,376,1
4566,31,Canada,86,1
4567,29,Canada,238,0
4568,63,Germany,530,0
4569,34,India,742,0
4570,30,USA,178,0
4571,38,UK,307,0
4572,53,USA,793,1
4573,31,Germany,749,0
4574,67,USA,773,0
4575,22,UK,378,0
4576,57,Australia,825,0
4577,33,Australia,60,0
4578,28,Canada,3,1
4579,54,Germany,902,0
4580,33,India,215,0
4581,26,USA,255,0
4582,25,USA,550,0
4583,61,India,735,0
4584,33,India,703,0
4585,31,Australia,511,0
4586,58,UK,199,1
4587,67,USA,900,0
4588,61,Germany,451,0
4589,29,USA,979,0
4590,18,UK,529,0
4591,26,Germany,59,0
4592,29,Germany,119,1
4593,19,Germany,331,0
4594,49,Australia,134,1
4595,56,UK,355,0
4596,66,USA,107,0
4597,36,Australia,327,0
4598,57,Canada,398,1
4599,53,Germany,209,1
4600,26,India,826,0
4601,45,UK,50,1
4602,53,Germany,373,0
4603,49,UK,769,0
4604,26,India,340,0
4605,19,Germany,544,0
4606,47,USA,596,0
4607,18,UK,761,0
4608,52,Germany,676,0
4609,26,Germany,222,1
4610,67,UK,462,0
4611,42,India,202,0
4612,24,UK,234,0
4613,67,Canada,555,0
4614,31,USA,722,0
4615,44,India,640,1
4616,40,Australia,71,0
4617,20,Australia,90,0
4618,53,USA,79,0
4619,27,USA,981,0
4620,33,Australia,403,1
4621,68,UK,530,0
4622,33,Canada,961,0
4623,32,Germany,103,1
4624,22,Canada,618,1
4625,53,India,750,0
4626,33,Canada,503,0
4627,49,USA,336,1
4628,63,Germany,948,1
4629,29,Canada,316,0
4630,34,Germany,873,0
4631,68,Canada,697,0
4632,24,Australia,969,1
4633,29,Germany,71,1
4634,32,Canada,422,1
4635,19,India,456,0
4636,23,Germany,997,1
4637,50,UK,774,1
4638,56,USA,489,0
4639,54,Germany,520,0
4640,30,Australia,296,1
4641,35,USA,825,0
4642,49,Canada,982,0
4643,30,Canada,215,0
4644,28,Canada,801,1
4645,47,Canada,465,1
4646,55,Australia,639,1
4647,65,Canada,808,1
4648,30,India,474,0
4649,56,USA,63,0
4650,65,Germany,61,0
4651,35,India,411,1
4652,33,India,692,0
4653,46,India,905,0
4654,58,India,77,1
4655,26,India,175,0
4656,29,USA,245,1
4657,49,Germany,998,1
4658,69,USA,656,0
4659,49,Australia,56,0
4660,33,Germany,678,1
4661,47,India,249,0
4662,31,Australia,534,1
4663,32,India,370,0
4664,30,Canada,981,0
4665,50,UK,253,0
4666,44,UK,227,0
4667,51,Australia,623,0
4668,65,USA,927,0
4669,50,USA,161,1
4670,35,Germany,151,1
4671,40,Canada,463,1
4672,42,Germany,557,0
4673,65,Canada,557,0
4674,29,UK,861,0
4675,41,UK,116,0
4676,37,Canada,335,0
4677,21,Germany,694,1
4678,67,USA,386,0
4679,47,Australia,410,0
4680,43,Canada,852,1
4681,37,Canada,587,1
4682,40,Canada,933,1
4683,36,Germany,493,1
4684,44,USA,646,1
4685,41,Germany,422,0
4686,62,India,882,0
4687,63,India,837,0
4688,27,Canada,939,1
4689,32,Canada,231,1
4690,24,Canada,916,0
4691,51,USA,757,0
4692,40,USA,531,0
4693,37,Canada,423,0
4694,56,USA,913,1
4695,65,UK,675,0
4696,63,Canada,559,0
4697,63,UK,103,0
4698,47,Germany,657,0
4699,46,UK,966,0
4700,34,Germany,14,1
4701,67,Australia,825,0
4702,57,Germany,295,0
4703,53,Canada,882,0
4704,31,Canada,923,0
4705,48,Germany,494,0
4706,34,USA,83,1
4707,65,India,569,1
4708,21,UK,465,1
4709,51,Germany,267,0
4710,55,India,245,0
4711,47,Canada,394,0
4712,25,Canada,743,1
4713,25,Australia,887,1
4714,33,Australia,361,0
4715,29,Germany,219,0
4716,49,USA,753,1
4717,19,Germany,621,1
4718,43,UK,220,0
4719,22,Australia,609,1
4720,62,India,8,0
4721,34,USA,108,0
4722,63,Australia,346,0
4723,60,Germany,699,0
4724,52,UK,39,1
4725,21,UK,633,1
4726,37,USA,179,1
4727,54,UK,276,0
4728,51,UK,378,0
4729,65,UK,310,0
4730,34,UK,389,0
4731,67,Germany,72,1
4732,62,Australia,653,0
4733,37,Australia,269,1
4734,52,USA,815,1
4735,62,India,165,0
4736,23,India,14,0
4737,68,UK,439,0
4738,51,Australia,795,0
4739,64,Germany,225,1
4740,33,UK,409,0
4741,41,UK,271,1
4742,31,Australia,902,1
4743,35,Germany,276,1
4744,34,Canada,208,0
4745,69,Australia,288,0
4746,26,USA,283,1
4747,50,India,191,0
4748,34,Germany,497,0
4749,34,India,722,1
4750,51,Germany,328,1
4751,37,Australia,342,0
4752,40,Germany,105,0
4753,51,Canada,801,0
4754,62,UK,659,0
4755,32,USA,891,0
4756,19,Canada,807,0
4757,23,India,443,0
4758,57,USA,476,0
4759,50,UK,464,1
4760,60,Australia,383,1
4761,19,Canada,462,0
4762,58,Germany,28,0
4763,35,India,960,0
4764,53,Canada,41,0
4765,21,Canada,441,0
4766,37,USA,46,0
4767,41,India,519,0
4768,25,India,183,1
