user_id,age,premium_user,favorite_category,secondary_category
3173,26,0,Gaming,Movies
3174,54,0,Sports,Gaming
3175,28,1,Sports,Music
3176,30,0,Electronics,Books
3177,63,0,Books,Movies
3178,59,0,Movies,Sports
3179,24,1,Music,Fashion
3180,49,0,Music,Books
3181,32,0,Education,Movies
3182,38,0,Education,Sports
3183,21,0,Fashion,Music
3184,43,1,Sports,Gaming
3185,40,0,Movies,Books
3186,65,0,Electronics,Books
3187,66,1,Electronics,Movies
3188,57,0,Books,Gaming
3189,33,0,Sports,Education
3190,21,1,Gaming,Sports
3191,48,0,Electronics,Sports
3192,42,0,Music,Movies
3193,43,1,Sports,Electronics
3194,65,0,Sports,Gaming
3195,26,0,Movies,Fashion
3196,69,0,Books,Sports
3197,52,0,Movies,Music
3198,63,0,Music,Education
3199,56,1,Electronics,Books
3200,65,1,Music,Fashion
3201,28,1,Gaming,Music
3202,21,0,Electronics,Education
3203,24,1,Fashion,Books
3204,25,1,Music,Education
3205,68,0,Music,Gaming
3206,32,1,Education,Sports
3207,22,0,Electronics,Gaming
3208,68,0,Fashion,Movies
3209,21,1,Fashion,Gaming
3210,33,1,Education,Gaming
3211,42,0,Music,Sports
3212,51,1,Gaming,Music
3213,20,0,Electronics,Education
3214,35,1,Movies,Music
3215,51,1,Music,Movies
3216,21,0,Electronics,Fashion
3217,62,0,Music,Education
3218,45,0,Music,Electronics
3219,29,0,Fashion,Sports
3220,51,0,Electronics,Sports
3221,56,0,Gaming,Music
3222,34,0,Fashion,Music
3223,44,1,Gaming,Books
3224,63,1,Books,Education
3225,56,0,Movies,Gaming
3226,55,1,Music,Gaming
3227,21,1,Electronics,Sports
3228,26,0,Gaming,Electronics
3229,40,0,Education,Books
3230,41,0,Music,Sports
3231,48,0,Movies,Books
3232,64,1,Movies,Books
3233,68,0,Books,Sports
3234,41,0,Electronics,Education
3235,43,0,Sports,Electronics
3236,64,1,Education,Movies
3237,44,0,Electronics,Education
3238,47,0,Education,Movies
3239,53,1,Fashion,Books
3240,66,0,Music,Sports
3241,67,0,Movies,Education
3242,66,0,Music,Books
3243,38,0,Books,Education
3244,48,1,Fashion,Books
3245,40,0,Electronics,Movies
3246,37,0,Gaming,Music
3247,45,0,Books,Electronics
3248,38,0,Movies,Electronics
3249,67,1,Books,Sports
3250,36,0,Education,Electronics
3251,35,0,Books,Music
3252,53,0,Movies,Electronics
3253,69,1,Movies,Gaming
3254,61,0,Sports,Fashion
3255,61,0,Sports,Books
3256,51,1,Movies,Fashion
3257,27,0,Music,Education
3258,58,0,Education,Music
3259,22,0,Books,Sports
3260,27,1,Fashion,Books
3261,68,0,Movies,Electronics
3262,18,1,Electronics,Music
3263,56,0,Books,Fashion
3264,47,0,Music,Movies
3265,26,0,Music,Fashion
3266,48,0,Fashion,Gaming
3267,57,0,Movies,Music
3268,36,1,Sports,Books
3269,50,0,Books,Sports
3270,50,0,Music,Movies
3271,60,0,Education,Electronics
3272,61,0,Fashion,Electronics
3273,23,1,Education,Music
3274,24,0,Electronics,Books
3275,38,1,Gaming,Electronics
3276,33,1,Books,Movies
3277,40,0,Gaming,Books
3278,55,0,Education,Movies
3279,45,0,Music,Fashion
3280,38,0,Music,Education
3281,23,1,Sports,Gaming
3282,36,0,Books,Education
3283,18,0,Education,Movies
3284,59,0,Fashion,Electronics
3285,58,0,Education,Electronics
3286,42,0,Education,Fashion
3287,55,0,Education,Sports
3288,37,0,Sports,Books
3289,62,1,Fashion,Education
3290,65,1,Movies,Fashion
3291,68,0,Gaming,Books
3292,66,1,Music,Education
3293,34,0,Music,Sports
3294,36,1,Education,Electronics
3295,24,0,Books,Movies
3296,59,1,Books,Sports
3297,37,1,Education,Sports
3298,44,0,Fashion,Sports
3299,53,1,Music,Movies
3300,22,1,Fashion,Music
3301,24,0,Books,Movies
3302,53,0,Books,Sports
3303,21,1,Books,Education
3304,22,0,Movies,Music
3305,21,0,Education,Sports
3306,26,0,Gaming,Books
3307,41,0,Sports,Music
3308,35,0,Fashion,Movies
3309,36,0,Gaming,Electronics
3310,34,1,Music,Books
3311,28,0,Gaming,Education
3312,34,1,Gaming,Movies
3313,49,0,Music,Movies
3314,32,0,Sports,Books
3315,52,0,Books,Gaming
3316,36,0,Education,Electronics
3317,37,0,Education,Fashion
3318,66,1,Books,Education
3319,27,0,Education,Books
3320,49,0,Movies,Sports
3321,39,0,Books,Music
3322,63,0,Books,Gaming
3323,45,1,Gaming,Fashion
3324,56,1,Education,Music
3325,35,1,Electronics,Books
3326,48,1,Sports,Education
3327,24,0,Fashion,Music
3328,55,0,Electronics,Education
3329,26,1,Fashion,Gaming
3330,63,0,Fashion,Movies
3331,68,1,Movies,Sports
3332,22,0,Education,Books
3333,47,1,Sports,Gaming
3334,37,0,Music,Fashion
3335,45,0,Movies,Sports
3336,60,0,Music,Electronics
3337,48,0,Electronics,Music
3338,37,0,Gaming,Education
3339,21,1,Fashion,Education
3340,42,0,Movies,Electronics
3341,48,0,Music,Movies
3342,22,1,Electronics,Books
3343,59,0,Music,Electronics
3344,29,0,Movies,Education
3345,19,0,Electronics,Fashion
3346,47,0,Gaming,Music
3347,34,0,Gaming,Music
3348,58,1,Music,Gaming
3349,56,0,Gaming,Sports
3350,23,0,Gaming,Sports
3351,62,1,Sports,Gaming
3352,51,1,Fashion,Movies
3353,31,1,Fashion,Books
3354,54,0,Gaming,Education
3355,20,1,Music,Education
3356,39,1,Gaming,Books
3357,20,0,Movies,Education
3358,46,0,Fashion,Books
3359,24,0,Electronics,Books
3360,19,0,Electronics,Fashion
3361,56,1,Education,Music
3362,69,0,Gaming,Books
3363,22,1,Books,Fashion
3364,26,0,Gaming,Education
3365,36,0,Education,Gaming
3366,55,1,Gaming,Movies
3367,52,1,Fashion,Movies
3368,54,0,Gaming,Movies
3369,52,0,Education,Sports
3370,61,0,Music,Books
3371,30,1,Fashion,Movies
3372,31,0,Electronics,Music
3373,23,0,Education,Gaming
3374,57,0,Sports,Gaming
3375,34,1,Movies,Sports
3376,30,0,Music,Electronics
3377,69,0,Electronics,Music
3378,43,0,Education,Music
3379,60,1,Music,Electronics
3380,52,1,Education,Music
3381,29,1,Books,Fashion
3382,37,1,Movies,Sports
3383,30,0,Books,Music
3384,62,0,Books,Fashion
3385,27,0,Education,Music
3386,57,0,Books,Gaming
3387,62,0,Movies,Music
3388,22,0,Electronics,Sports
3389,24,0,Electronics,Movies
3390,27,0,Education,Movies
3391,51,0,Education,Movies
3392,48,0,Music,Sports
3393,24,0,Music,Education
3394,23,0,Movies,Fashion
3395,49,0,Fashion,Electronics
3396,51,0,Movies,Gaming
3397,42,0,Movies,Electronics
3398,56,1,Education,Movies
3399,28,0,Fashion,Music
3400,40,0,Electronics,Gaming
3401,23,0,Movies,Education
3402,39,0,Electronics,Sports
3403,32,0,Education,Electronics
3404,46,0,Fashion,Music
3405,66,0,Books,Education
3406,39,1,Movies,Fashion
3407,22,0,Fashion,Music
3408,55,0,Movies,Fashion
3409,54,0,Movies,Electronics
3410,48,0,Books,Music
3411,32,0,Fashion,Music
3412,65,1,Fashion,Gaming
3413,40,0,Education,Fashion
3414,55,0,Fashion,Sports
3415,45,0,Sports,Movies
3416,30,0,Fashion,Education
3417,22,0,Electronics,Sports
3418,56,1,Books,Fashion
3419,41,0,Fashion,Education
3420,47,0,Education,Gaming
3421,44,0,Gaming,Education
3422,24,0,Gaming,Books
3423,55,0,Education,Music
3424,45,0,Fashion,Books
3425,32,0,Music,Electronics
3426,65,0,Movies,Education
3427,26,1,Books,Electronics
3428,68,0,Fashion,Movies
3429,20,1,Gaming,Sports
3430,46,1,Movies,Sports
3431,50,1,Sports,Movies
3432,28,1,Gaming,Sports
3433,38,0,Movies,Books
3434,55,1,Gaming,Electronics
3435,44,0,Movies,Education
3436,64,0,Education,Sports
3437,18,0,Music,Movies
3438,52,0,Electronics,Books
3439,56,1,Music,Education
3440,60,0,Gaming,Movies
3441,20,0,Movies,Fashion
3442,19,1,Movies,Fashion
3443,61,0,Books,Sports
3444,27,0,Gaming,Sports
3445,19,0,Sports,Gaming
3446,55,1,Sports,Music
3447,27,0,Music,Gaming
3448,53,0,Fashion,Sports
3449,66,0,Electronics,Gaming
3450,65,0,Electronics,Education
3451,27,0,Books,Electronics
3452,43,0,Gaming,Electronics
3453,62,0,Books,Gaming
3454,61,0,Education,Fashion
3455,22,0,Sports,Gaming
3456,33,0,Movies,Fashion
3457,54,0,Sports,Electronics
3458,64,1,Electronics,Music
3459,33,0,Books,Electronics
3460,38,1,Sports,Music
3461,44,1,Books,Gaming
3462,55,1,Books,Electronics
3463,28,0,Fashion,Movies
3464,50,0,Fashion,Electronics
3465,55,0,Fashion,Sports
3466,68,0,Movies,Sports
3467,38,1,Books,Gaming
3468,37,0,Education,Fashion
3469,63,0,Gaming,Music
3470,46,0,Music,Fashion
3471,32,0,Fashion,Education
3472,27,0,Books,Sports
3473,33,1,Electronics,Movies
3474,62,0,Gaming,Fashion
3475,39,1,Electronics,Sports
3476,58,1,Movies,Books
3477,33,0,Education,Electronics
3478,65,0,Education,Books
3479,31,1,Gaming,Books
3480,26,0,Education,Electronics
3481,44,0,Fashion,Music
3482,43,0,Gaming,Books
3483,66,0,Books,Movies
3484,45,1,Movies,Electronics
3485,46,0,Electronics,Books
3486,24,0,Books,Music
3487,58,0,Movies,Education
3488,63,0,Education,Electronics
3489,26,1,Education,Books
3490,18,0,Electronics,Books
3491,59,0,Gaming,Fashion
3492,20,0,Fashion,Gaming
3493,23,1,Music,Sports
3494,35,1,Electronics,Music
3495,29,0,Education,Sports
3496,37,1,Gaming,Sports
3497,65,0,Books,Music
3498,18,0,Sports,Electronics
3499,18,0,Gaming,Music
3500,62,0,Education,Electronics
3501,64,1,Music,Fashion
3502,28,0,Movies,Sports
3503,61,0,Electronics,Gaming
3504,30,0,Books,Sports
3505,27,1,Music,Electronics
3506,45,0,Education,Gaming
3507,57,0,Movies,Gaming
3508,34,0,Sports,Books
3509,32,0,Electronics,Movies
3510,51,0,Sports,Fashion
3511,32,0,Gaming,Electronics
3512,21,0,Music,Sports
3513,52,0,Books,Gaming
3514,28,0,Education,Music
3515,56,1,Sports,Books
3516,67,0,Electronics,Fashion
3517,56,1,Electronics,Gaming
3518,24,1,Sports,Movies
3519,50,0,Gaming,Electronics
3520,32,0,Movies,Sports
3521,24,0,Education,Electronics
3522,37,0,Electronics,Sports
3523,53,0,Electronics,Sports
3524,30,0,Electronics,Movies
3525,52,0,Books,Fashion
3526,53,0,Education,Music
3527,42,0,Fashion,Gaming
3528,36,1,Sports,Electronics
3529,68,0,Electronics,Gaming
3530,60,1,Fashion,Movies
3531,54,0,Electronics,Movies
3532,53,0,Electronics,Fashion
3533,69,1,Fashion,Electronics
3534,67,0,Fashion,Gaming
3535,35,0,Electronics,Sports
3536,38,0,Books,Movies
3537,61,0,Fashion,Education
3538,56,0,Books,Education
3539,43,0,Books,Electronics
3540,33,0,Education,Movies
3541,68,1,Sports,Electronics
3542,31,0,Sports,Movies
3543,19,0,Music,Education
3544,63,0,Gaming,Fashion
3545,50,1,Books,Gaming
3546,56,0,Fashion,Sports
3547,68,1,Sports,Education
3548,68,0,Electronics,Music
3549,54,1,Fashion,Sports
3550,21,0,Books,Electronics
3551,24,0,Movies,Books
3552,29,0,Gaming,Books
3553,34,0,Music,Movies
3554,49,1,Fashion,Movies
3555,34,1,Sports,Music
3556,59,1,Electronics,Fashion
3557,50,0,Books,Education
3558,35,0,Gaming,Education
3559,46,0,Fashion,Electronics
3560,31,0,Education,Electronics
3561,23,1,Electronics,Books
3562,46,0,Fashion,Electronics
3563,21,0,Movies,Sports
3564,66,1,Education,Music
3565,33,1,Fashion,Books
3566,20,0,Fashion,Gaming
3567,59,0,Movies,Music
3568,62,0,Education,Sports
3569,37,1,Sports,Books
3570,42,1,Electronics,Music
3571,30,0,Fashion,Gaming
3572,31,0,Education,Movies
3573,69,1,Books,Gaming
3574,61,1,Movies,Fashion
3575,22,0,Gaming,Electronics
3576,48,0,Sports,Books
3577,59,0,Books,Music
3578,20,0,Books,Music
3579,29,1,Music,Education
3580,43,0,Sports,Movies
3581,47,0,Sports,Fashion
3582,19,1,Electronics,Fashion
3583,63,0,Books,Education
3584,68,0,Fashion,Gaming
3585,61,0,Education,Sports
3586,40,0,Fashion,Books
3587,58,0,Electronics,Books
3588,48,0,Music,Fashion
3589,19,0,Sports,Movies
3590,30,1,Movies,Fashion
3591,59,1,Education,Electronics
3592,60,0,Books,Gaming
3593,51,0,Electronics,Music
3594,24,0,Fashion,Books
3595,20,1,Electronics,Movies
3596,43,0,Books,Electronics
3597,41,0,Sports,Gaming
3598,60,0,Education,Movies
3599,66,1,Music,Sports
3600,66,1,Sports,Gaming
3601,28,0,Music,Books
3602,43,0,Books,Sports
3603,53,0,Sports,Electronics
3604,63,0,Sports,Gaming
3605,47,0,Gaming,Education
3606,47,0,Sports,Movies
3607,64,1,Sports,Electronics
3608,37,1,Education,Movies
3609,36,0,Education,Electronics
3610,32,0,Gaming,Books
3611,36,0,Sports,Music
3612,57,0,Education,Books
3613,44,0,Gaming,Fashion
3614,67,0,Fashion,Movies
3615,56,1,Sports,Gaming
3616,50,0,Music,Fashion
3617,36,0,Sports,Fashion
3618,33,1,Fashion,Electronics
3619,43,0,Electronics,Sports
3620,25,0,Fashion,Electronics
3621,45,0,Education,Sports
3622,66,0,Gaming,Books
3623,39,1,Music,Books
3624,45,0,Movies,Music
3625,40,0,Fashion,Education
3626,35,0,Fashion,Music
3627,47,1,Sports,Electronics
3628,30,1,Gaming,Education
3629,43,0,Education,Gaming
3630,66,0,Sports,Music
3631,66,1,Education,Gaming
3632,67,0,Education,Fashion
3633,41,0,Electronics,Gaming
3634,58,0,Gaming,Music
3635,27,0,Sports,Books
3636,46,0,Music,Sports
3637,31,0,Sports,Music
3638,23,0,Fashion,Music
3639,29,0,Electronics,Movies
3640,39,1,Electronics,Books
3641,65,0,Education,Music
3642,67,1,Electronics,Movies
3643,38,0,Gaming,Sports
3644,26,0,Books,Movies
3645,19,1,Education,Books
3646,51,1,Books,Music
3647,51,0,Electronics,Gaming
3648,20,0,Gaming,Books
3649,23,0,Fashion,Sports
3650,66,1,Movies,Books
3651,35,1,Books,Electronics
3652,69,1,Education,Music
3653,20,0,Movies,Books
3654,47,0,Education,Gaming
3655,18,0,Electronics,Movies
3656,46,1,Education,Gaming
3657,30,0,Fashion,Education
3658,54,0,Gaming,Books
3659,65,0,Music,Gaming
3660,39,1,Education,Music
3661,63,1,Electronics,Education
3662,65,0,Books,Movies
3663,48,0,Music,Movies
3664,60,0,Electronics,Sports
3665,66,1,Gaming,Education
3666,68,0,Movies,Gaming
3667,40,1,Sports,Education
3668,48,1,Books,Music
3669,43,1,Music,Gaming
3670,31,1,Electronics,Music
3671,65,0,Music,Electronics
3672,20,0,Books,Movies
3673,35,0,Music,Sports
3674,40,0,Electronics,Sports
3675,18,0,Music,Books
3676,59,0,Books,Music
3677,61,0,Sports,Books
3678,62,0,Music,Books
3679,57,0,Books,Gaming
3680,20,1,Education,Music
3681,29,0,Sports,Education
3682,63,1,Sports,Fashion
3683,47,0,Music,Fashion
3684,38,1,Gaming,Fashion
3685,52,0,Electronics,Books
3686,19,0,Music,Fashion
3687,50,0,Education,Sports
3688,63,0,Books,Movies
3689,45,0,Movies,Sports
3690,28,0,Music,Education
3691,19,1,Books,Fashion
3692,44,1,Education,Electronics
3693,56,0,Books,Movies
3694,22,1,Fashion,Sports
3695,38,0,Books,Electronics
3696,55,0,Fashion,Sports
3697,42,0,Books,Gaming
3698,49,0,Fashion,Movies
3699,58,0,Fashion,Education
3700,50,0,Sports,Music
3701,22,1,Electronics,Sports
3702,29,0,Gaming,Music
3703,68,0,Fashion,Movies
3704,47,0,Music,Sports
3705,39,0,Education,Music
3706,64,0,Electronics,Sports
3707,37,0,Sports,Electronics
3708,41,1,Electronics,Education
3709,50,0,Sports,Education
3710,67,0,Music,Sports
3711,33,0,Music,Gaming
3712,29,0,Music,Sports
3713,59,1,Education,Sports
3714,63,1,Movies,Music
3715,41,0,Fashion,Education
3716,61,0,Movies,Books
3717,67,0,Movies,Books
3718,67,0,Education,Fashion
3719,49,1,Movies,Education
3720,53,0,Electronics,Fashion
3721,22,0,Music,Fashion
3722,58,1,Education,Books
3723,35,0,Fashion,Gaming
3724,24,0,Movies,Books
3725,22,0,Fashion,Education
3726,33,0,Fashion,Books
3727,43,1,Sports,Electronics
3728,40,1,Electronics,Sports
3729,32,0,Fashion,Movies
3730,42,0,Movies,Fashion
3731,40,0,Fashion,Books
3732,34,0,Electronics,Gaming
3733,46,0,Music,Fashion
3734,36,1,Fashion,Sports
3735,30,1,Education,Movies
3736,63,0,Fashion,Music
3737,57,0,Movies,Electronics
3738,50,1,Electronics,Movies
3739,34,1,Education,Gaming
3740,23,1,Fashion,Movies
3741,54,0,Music,Books
3742,42,0,Electronics,Gaming
3743,27,1,Music,Gaming
3744,28,0,Movies,Sports
3745,43,0,Movies,Education
3746,47,0,Fashion,Education
3747,33,0,Education,Fashion
3748,52,0,Books,Gaming
3749,57,0,Education,Electronics
3750,52,0,Fashion,Gaming
3751,67,0,Books,Sports
3752,65,0,Electronics,Movies
3753,58,0,Sports,Movies
3754,44,1,Music,Electronics
3755,19,0,Music,Electronics
3756,55,0,Sports,Music
3757,23,0,Sports,Education
3758,18,1,Movies,Books
3759,62,1,Electronics,Books
3760,32,0,Education,Music
3761,31,0,Books,Music
3762,24,0,Gaming,Books
3763,48,0,Education,Fashion
3764,48,0,Electronics,Gaming
3765,49,0,Music,Sports
3766,57,0,Fashion,Gaming
3767,65,0,Gaming,Fashion
3768,44,0,Gaming,Fashion
3769,49,0,Electronics,Sports
3770,63,0,Music,Fashion
3771,43,0,Movies,Sports
3772,52,1,Books,Fashion
3773,37,1,Education,Music
3774,39,0,Gaming,Education
3775,45,0,Education,Fashion
3776,28,1,Fashion,Education
3777,65,0,Gaming,Music
3778,47,0,Gaming,Books
3779,29,0,Books,Fashion
3780,60,0,Sports,Fashion
3781,32,1,Education,Gaming
3782,60,0,Music,Electronics
3783,19,0,Gaming,Electronics
3784,69,0,Electronics,Movies
3785,67,0,Movies,Sports
3786,43,0,Fashion,Music
3787,45,0,Education,Music
3788,25,1,Fashion,Books
3789,54,1,Fashion,Education
3790,67,0,Gaming,Fashion
3791,27,0,Education,Electronics
3792,52,0,Movies,Education
3793,61,0,Movies,Sports
3794,56,0,Education,Books
3795,45,0,Electronics,Education
3796,42,1,Electronics,Fashion
3797,60,1,Movies,Fashion
3798,65,1,Education,Electronics
3799,69,0,Movies,Sports
3800,67,1,Fashion,Movies
3801,22,0,Sports,Electronics
3802,31,0,Books,Education
3803,68,0,Movies,Sports
3804,38,0,Books,Music
3805,50,0,Music,Movies
3806,66,0,Education,Movies
3807,60,0,Gaming,Education
3808,23,0,Movies,Gaming
3809,20,1,Education,Music
3810,29,0,Books,Sports
3811,19,1,Electronics,Education
3812,46,0,Movies,Books
3813,24,0,Electronics,Fashion
3814,31,0,Music,Sports
3815,34,0,Fashion,Sports
3816,23,0,Fashion,Electronics
3817,23,0,Movies,Fashion
3818,41,0,Gaming,Music
3819,41,0,Music,Electronics
3820,57,1,Movies,Fashion
3821,28,0,Books,Music
3822,41,0,Sports,Education
3823,61,0,Fashion,Education
3824,60,0,Books,Music
3825,24,0,Fashion,Music
3826,51,0,Music,Education
3827,59,0,Music,Education
3828,46,1,Movies,Fashion
3829,35,0,Music,Electronics
3830,45,0,Music,Education
3831,59,1,Fashion,Electronics
3832,25,0,Fashion,Music
3833,53,1,Movies,Fashion
3834,66,0,Education,Sports
3835,25,0,Music,Books
3836,64,0,Books,Fashion
3837,54,1,Fashion,Music
3838,57,0,Sports,Education
3839,56,0,Sports,Education
3840,31,0,Books,Movies
3841,55,1,Education,Electronics
3842,35,0,Books,Education
3843,42,0,Fashion,Electronics
3844,45,0,Education,Fashion
3845,61,0,Movies,Gaming
3846,59,1,Music,Books
3847,36,0,Education,Movies
3848,28,0,Music,Books
3849,40,1,Movies,Electronics
3850,24,0,Books,Fashion
3851,59,1,Fashion,Education
3852,26,1,Fashion,Gaming
3853,35,0,Sports,Fashion
3854,62,1,Fashion,Books
3855,69,0,Fashion,Electronics
3856,42,0,Gaming,Music
3857,32,0,Books,Electronics
3858,57,0,Electronics,Education
3859,21,0,Education,Gaming
3860,45,0,Gaming,Electronics
3861,64,1,Sports,Electronics
3862,65,0,Electronics,Education
3863,47,0,Electronics,Movies
3864,54,1,Books,Sports
3865,28,1,Electronics,Books
3866,29,1,Movies,Gaming
3867,60,0,Electronics,Education
3868,61,0,Books,Education
3869,47,0,Books,Music
3870,64,0,Sports,Music
3871,50,1,Sports,Books
3872,61,0,Music,Electronics
3873,54,0,Books,Fashion
3874,50,1,Movies,Music
3875,61,0,Music,Fashion
3876,62,0,Fashion,Education
3877,44,0,Sports,Music
3878,69,0,Books,Electronics
3879,57,0,Electronics,Music
3880,34,0,Sports,Gaming
3881,59,0,Sports,Fashion
3882,40,0,Fashion,Education
3883,24,1,Electronics,Gaming
3884,37,0,Books,Fashion
3885,20,0,Education,Fashion
3886,63,1,Fashion,Movies
3887,63,0,Books,Fashion
3888,65,0,Music,Sports
3889,60,0,Gaming,Books
3890,63,0,Sports,Movies
3891,54,0,Books,Education
3892,57,0,Music,Electronics
3893,32,1,Education,Electronics
3894,34,1,Fashion,Movies
3895,63,0,Music,Gaming
3896,33,0,Movies,Music
3897,50,1,Electronics,Books
3898,46,0,Music,Sports
3899,38,0,Books,Movies
3900,23,0,Movies,Sports
3901,30,0,Movies,Gaming
3902,64,0,Education,Books
3903,27,0,Gaming,Fashion
3904,58,0,Gaming,Books
3905,29,1,Books,Education
3906,66,0,Education,Music
3907,28,0,Music,Books
3908,53,0,Electronics,Gaming
3909,43,0,Education,Music
3910,57,0,Books,Movies
3911,21,1,Education,Movies
3912,29,0,Books,Electronics
3913,30,0,Fashion,Movies
3914,55,1,Gaming,Music
3915,21,1,Books,Gaming
3916,24,0,Fashion,Electronics
3917,28,0,Music,Books
3918,46,1,Music,Books
3919,56,0,Gaming,Electronics
3920,56,1,Sports,Education
3921,65,0,Gaming,Music
3922,26,0,Education,Fashion
3923,62,0,Movies,Education
3924,53,1,Gaming,Fashion
3925,61,0,Education,Music
3926,30,0,Gaming,Sports
3927,67,0,Movies,Books
3928,44,0,Education,Electronics
3929,57,0,Books,Sports
3930,37,1,Education,Sports
3931,54,0,Sports,Gaming
3932,25,0,Fashion,Electronics
3933,31,0,Books,Gaming
3934,30,1,Electronics,Education
3935,62,1,Books,Movies
3936,65,0,Electronics,Fashion
3937,22,0,Gaming,Movies
3938,60,0,Music,Books
3939,52,1,Movies,Music
3940,24,0,Books,Education
3941,20,1,Books,Gaming
3942,56,0,Education,Gaming
3943,67,0,Education,Books
3944,25,0,Movies,Gaming
3945,44,0,Education,Sports
3946,34,1,Movies,Music
3947,65,0,Music,Education
3948,44,0,Electronics,Education
3949,40,1,Electronics,Movies
3950,66,0,Books,Movies
3951,46,0,Education,Fashion
3952,33,0,Gaming,Sports
3953,36,0,Education,Electronics
3954,25,0,Electronics,Fashion
3955,46,1,Movies,Gaming
3956,43,0,Fashion,Movies
3957,29,0,Gaming,Books
3958,32,0,Movies,Gaming
3959,59,1,Gaming,Sports
3960,49,1,Books,Music
3961,35,1,Education,Music
3962,23,1,Education,Sports
3963,60,0,Fashion,Music
3964,51,0,Electronics,Movies
3965,22,1,Movies,Sports
3966,25,1,Gaming,Movies
3967,43,0,Music,Education
3968,48,1,Movies,Fashion
3969,29,0,Electronics,Books
3970,23,0,Electronics,Fashion
3971,22,0,Music,Fashion
3972,46,0,Electronics,Education
3973,63,1,Music,Sports
3974,25,1,Books,Movies
3975,68,0,Music,Fashion
3976,54,0,Gaming,Fashion
3977,28,0,Electronics,Gaming
3978,50,0,Sports,Books
3979,61,1,Sports,Gaming
3980,24,0,Movies,Music
3981,40,1,Books,Gaming
3982,24,0,Books,Education
3983,20,0,Movies,Electronics
3984,37,0,Music,Books
3985,61,0,Electronics,Music
3986,47,1,Music,Electronics
3987,27,0,Education,Music
3988,35,1,Gaming,Movies
3989,44,0,Gaming,Fashion
3990,66,1,Electronics,Gaming
